CountryorArea,Element,Year,Unit,Value,ValueFootnotes
French Polynesia,Production,2010.0,1000 tonnes,4.0,ImBr
Pakistan,Production,2010.0,1000 tonnes,4.0,ImBr
Benin,Production,2010.0,1000 tonnes,2.0,ImBr
Brazil,Production,2010.0,1000 tonnes,2.0,ImBr
Ecuador,Production,2010.0,1000 tonnes,2.0,ImBr
El Salvador,Production,2010.0,1000 tonnes,2.0,ImBr
Kiribati,Production,2010.0,1000 tonnes,2.0,ImBr
Micronesia,Production,2010.0,1000 tonnes,2.0,ABr
Saint Lucia,Production,2010.0,1000 tonnes,2.0,ImBr
Togo,Production,2010.0,1000 tonnes,2.0,ImBr
Australia,Production,2010.0,1000 tonnes,1.0,ImBr
Australia and New Zealand,Production,2010.0,1000 tonnes,1.0,ABr
Cameroon,Production,2010.0,1000 tonnes,1.0,ImBr
Costa Rica,Production,2010.0,1000 tonnes,1.0,ImBr
Dominica,Production,2010.0,1000 tonnes,1.0,ImBr
Guinea,Production,2010.0,1000 tonnes,1.0,ImBr
Guyana,Production,2010.0,1000 tonnes,1.0,ImBr
Honduras,Production,2010.0,1000 tonnes,1.0,ImBr
Republic of Korea,Production,2010.0,1000 tonnes,1.0,ImBr
Suriname,Production,2010.0,1000 tonnes,1.0,ImBr
Trinidad and Tobago,Production,2010.0,1000 tonnes,1.0,ImBr
Afghanistan,Production,2010.0,1000 tonnes,0.0,ImBr
Angola,Production,2010.0,1000 tonnes,0.0,ImBr
Antigua and Barbuda,Production,2010.0,1000 tonnes,0.0,ImBr
Austria,Production,2010.0,1000 tonnes,0.0,ImBr
Barbados,Production,2010.0,1000 tonnes,0.0,ImBr
Belgium,Production,2010.0,1000 tonnes,0.0,ImBr
Bolivia (Plurinational State of),Production,2010.0,1000 tonnes,0.0,ImBr
Bulgaria,Production,2010.0,1000 tonnes,0.0,ImBr
Burkina Faso,Production,2010.0,1000 tonnes,0.0,ImBr
Canada,Production,2010.0,1000 tonnes,0.0,ImBr
Central African Republic,Production,2010.0,1000 tonnes,0.0,ImBr
Chad,Production,2010.0,1000 tonnes,0.0,ImBr
China,Production,2010.0,1000 tonnes,0.0,ABr
"China, Hong Kong SAR",Production,2010.0,1000 tonnes,0.0,ImBr
Colombia,Production,2010.0,1000 tonnes,0.0,ImBr
Congo,Production,2010.0,1000 tonnes,0.0,ImBr
Democratic People's Republic of Korea,Production,2010.0,1000 tonnes,0.0,ImBr
Denmark,Production,2010.0,1000 tonnes,0.0,ImBr
Eswatini,Production,2010.0,1000 tonnes,0.0,ImBr
Ethiopia,Production,2010.0,1000 tonnes,0.0,ImBr
Finland,Production,2010.0,1000 tonnes,0.0,ImBr
France,Production,2010.0,1000 tonnes,0.0,ImBr
Germany,Production,2010.0,1000 tonnes,0.0,ImBr
Grenada,Production,2010.0,1000 tonnes,0.0,ImBr
Guatemala,Production,2010.0,1000 tonnes,0.0,ImBr
Haiti,Production,2010.0,1000 tonnes,0.0,ImBr
Iraq,Production,2010.0,1000 tonnes,0.0,ImBr
Ireland,Production,2010.0,1000 tonnes,0.0,ImBr
Italy,Production,2010.0,1000 tonnes,0.0,ImBr
Japan,Production,2010.0,1000 tonnes,0.0,ImBr
Malawi,Production,2010.0,1000 tonnes,0.0,ImBr
Maldives,Production,2010.0,1000 tonnes,0.0,ImBr
Mauritius,Production,2010.0,1000 tonnes,0.0,ImBr
Myanmar,Production,2010.0,1000 tonnes,0.0,ImBr
Nepal,Production,2010.0,1000 tonnes,0.0,ImBr
Netherlands,Production,2010.0,1000 tonnes,0.0,ImBr
New Caledonia,Production,2010.0,1000 tonnes,0.0,ImBr
New Zealand,Production,2010.0,1000 tonnes,0.0,ImBr
Nicaragua,Production,2010.0,1000 tonnes,0.0,ImBr
Niger,Production,2010.0,1000 tonnes,0.0,ImBr
Norway,Production,2010.0,1000 tonnes,0.0,ImBr
Panama,Production,2010.0,1000 tonnes,0.0,ImBr
Peru,Production,2010.0,1000 tonnes,0.0,ImBr
Poland,Production,2010.0,1000 tonnes,0.0,ImBr
Portugal,Production,2010.0,1000 tonnes,0.0,ImBr
Rwanda,Production,2010.0,1000 tonnes,0.0,ImBr
Saint Kitts and Nevis,Production,2010.0,1000 tonnes,0.0,ImBr
Saint Vincent and the Grenadines,Production,2010.0,1000 tonnes,0.0,ImBr
Sao Tome and Principe,Production,2010.0,1000 tonnes,0.0,ImBr
Senegal,Production,2010.0,1000 tonnes,0.0,ImBr
Seychelles,Production,2010.0,1000 tonnes,0.0,ImBr
South Africa,Production,2010.0,1000 tonnes,0.0,ImBr
Spain,Production,2010.0,1000 tonnes,0.0,ImBr
Sweden,Production,2010.0,1000 tonnes,0.0,ImBr
Switzerland,Production,2010.0,1000 tonnes,0.0,ImBr
Syrian Arab Republic,Production,2010.0,1000 tonnes,0.0,ImBr
Tajikistan,Production,2010.0,1000 tonnes,0.0,ImBr
Timor-Leste,Production,2010.0,1000 tonnes,0.0,ImBr
Turkey,Production,2010.0,1000 tonnes,0.0,ImBr
Uganda,Production,2010.0,1000 tonnes,0.0,ImBr
United Kingdom of Great Britain and Northern Ireland,Production,2010.0,1000 tonnes,0.0,ImBr
United States of America,Production,2010.0,1000 tonnes,0.0,ImBr
Uzbekistan,Production,2010.0,1000 tonnes,0.0,ImBr
Yemen,Production,2010.0,1000 tonnes,0.0,ImBr
Zambia,Production,2010.0,1000 tonnes,0.0,ImBr
Zimbabwe,Production,2010.0,1000 tonnes,0.0,ImBr
Philippines,Production,2009.0,1000 tonnes,1428.0,S
Indonesia,Production,2009.0,1000 tonnes,713.0,S
India,Production,2009.0,1000 tonnes,395.0,S
Viet Nam,Production,2009.0,1000 tonnes,155.0,S
Mexico,Production,2009.0,1000 tonnes,142.0,S
Sri Lanka,Production,2009.0,1000 tonnes,75.0,S
Malaysia,Production,2009.0,1000 tonnes,44.0,S
Thailand,Production,2009.0,1000 tonnes,35.0,S
Mozambique,Production,2009.0,1000 tonnes,31.0,S
Côte d'Ivoire,Production,2009.0,1000 tonnes,29.0,S
Melanesia,Production,2009.0,1000 tonnes,19.0,A
United Republic of Tanzania,Production,2009.0,1000 tonnes,18.0,S
Bangladesh,Production,2009.0,1000 tonnes,17.0,S
Polynesia,Production,2009.0,1000 tonnes,12.0,A
Jamaica,Production,2009.0,1000 tonnes,11.0,S
Nigeria,Production,2009.0,1000 tonnes,11.0,S
Pakistan,Production,2009.0,1000 tonnes,10.0,S
Vanuatu,Production,2009.0,1000 tonnes,9.0,S
Venezuela (Bolivarian Republic of),Production,2009.0,1000 tonnes,8.0,S
Cambodia,Production,2009.0,1000 tonnes,7.0,S
Dominican Republic,Production,2009.0,1000 tonnes,7.0,S
French Polynesia,Production,2009.0,1000 tonnes,7.0,S
Ghana,Production,2009.0,1000 tonnes,7.0,S
Australia,Production,2009.0,1000 tonnes,6.0,S
Australia and New Zealand,Production,2009.0,1000 tonnes,6.0,A
Guinea-Bissau,Production,2009.0,1000 tonnes,6.0,S
Kenya,Production,2009.0,1000 tonnes,6.0,S
Madagascar,Production,2009.0,1000 tonnes,6.0,S
Fiji,Production,2009.0,1000 tonnes,5.0,S
Samoa,Production,2009.0,1000 tonnes,5.0,S
Solomon Islands,Production,2009.0,1000 tonnes,5.0,S
Kiribati,Production,2009.0,1000 tonnes,4.0,S
Micronesia,Production,2009.0,1000 tonnes,4.0,A
Guyana,Production,2009.0,1000 tonnes,3.0,S
Benin,Production,2009.0,1000 tonnes,2.0,S
Brazil,Production,2009.0,1000 tonnes,2.0,S
El Salvador,Production,2009.0,1000 tonnes,2.0,S
Trinidad and Tobago,Production,2009.0,1000 tonnes,2.0,S
Cameroon,Production,2009.0,1000 tonnes,1.0,S
Dominica,Production,2009.0,1000 tonnes,1.0,S
Ecuador,Production,2009.0,1000 tonnes,1.0,S
Guinea,Production,2009.0,1000 tonnes,1.0,S
Honduras,Production,2009.0,1000 tonnes,1.0,S
Republic of Korea,Production,2009.0,1000 tonnes,1.0,S
Suriname,Production,2009.0,1000 tonnes,1.0,S
Togo,Production,2009.0,1000 tonnes,1.0,S
Austria,Production,2009.0,1000 tonnes,0.0,S
Barbados,Production,2009.0,1000 tonnes,0.0,S
Belgium,Production,2009.0,1000 tonnes,0.0,S
China,Production,2009.0,1000 tonnes,0.0,A
"China, Hong Kong SAR",Production,2009.0,1000 tonnes,0.0,S
Colombia,Production,2009.0,1000 tonnes,0.0,S
Costa Rica,Production,2009.0,1000 tonnes,0.0,S
Denmark,Production,2009.0,1000 tonnes,0.0,S
Eswatini,Production,2009.0,1000 tonnes,0.0,S
Finland,Production,2009.0,1000 tonnes,0.0,S
France,Production,2009.0,1000 tonnes,0.0,S
Germany,Production,2009.0,1000 tonnes,0.0,S
Grenada,Production,2009.0,1000 tonnes,0.0,S
Iraq,Production,2009.0,1000 tonnes,0.0,S
Ireland,Production,2009.0,1000 tonnes,0.0,S
Israel,Production,2009.0,1000 tonnes,0.0,S
Italy,Production,2009.0,1000 tonnes,0.0,S
Japan,Production,2009.0,1000 tonnes,0.0,S
Maldives,Production,2009.0,1000 tonnes,0.0,S
Mauritius,Production,2009.0,1000 tonnes,0.0,S
Myanmar,Production,2009.0,1000 tonnes,0.0,S
Nepal,Production,2009.0,1000 tonnes,0.0,S
Netherlands,Production,2009.0,1000 tonnes,0.0,S
New Caledonia,Production,2009.0,1000 tonnes,0.0,S
New Zealand,Production,2009.0,1000 tonnes,0.0,S
Nicaragua,Production,2009.0,1000 tonnes,0.0,S
Norway,Production,2009.0,1000 tonnes,0.0,S
Panama,Production,2009.0,1000 tonnes,0.0,S
Poland,Production,2009.0,1000 tonnes,0.0,S
Portugal,Production,2009.0,1000 tonnes,0.0,S
Saint Kitts and Nevis,Production,2009.0,1000 tonnes,0.0,S
Saint Lucia,Production,2009.0,1000 tonnes,0.0,S
Saint Vincent and the Grenadines,Production,2009.0,1000 tonnes,0.0,S
Sao Tome and Principe,Production,2009.0,1000 tonnes,0.0,S
South Africa,Production,2009.0,1000 tonnes,0.0,S
Spain,Production,2009.0,1000 tonnes,0.0,S
Sweden,Production,2009.0,1000 tonnes,0.0,S
Switzerland,Production,2009.0,1000 tonnes,0.0,S
Timor-Leste,Production,2009.0,1000 tonnes,0.0,S
Turkey,Production,2009.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Production,2009.0,1000 tonnes,0.0,S
Philippines,Production,2008.0,1000 tonnes,1414.0,S
Indonesia,Production,2008.0,1000 tonnes,812.0,S
India,Production,2008.0,1000 tonnes,407.0,S
Viet Nam,Production,2008.0,1000 tonnes,155.0,S
Mexico,Production,2008.0,1000 tonnes,141.0,S
Sri Lanka,Production,2008.0,1000 tonnes,59.0,S
Malaysia,Production,2008.0,1000 tonnes,43.0,S
Thailand,Production,2008.0,1000 tonnes,38.0,S
Mozambique,Production,2008.0,1000 tonnes,31.0,S
Melanesia,Production,2008.0,1000 tonnes,24.0,A
Bangladesh,Production,2008.0,1000 tonnes,20.0,S
United Republic of Tanzania,Production,2008.0,1000 tonnes,17.0,S
Côte d'Ivoire,Production,2008.0,1000 tonnes,15.0,S
Jamaica,Production,2008.0,1000 tonnes,11.0,S
Nigeria,Production,2008.0,1000 tonnes,11.0,S
Vanuatu,Production,2008.0,1000 tonnes,11.0,S
Pakistan,Production,2008.0,1000 tonnes,10.0,S
Polynesia,Production,2008.0,1000 tonnes,10.0,A
Venezuela (Bolivarian Republic of),Production,2008.0,1000 tonnes,10.0,S
Fiji,Production,2008.0,1000 tonnes,9.0,S
Cambodia,Production,2008.0,1000 tonnes,7.0,S
Dominican Republic,Production,2008.0,1000 tonnes,7.0,S
Ghana,Production,2008.0,1000 tonnes,7.0,S
French Polynesia,Production,2008.0,1000 tonnes,6.0,S
Guinea-Bissau,Production,2008.0,1000 tonnes,6.0,S
Kenya,Production,2008.0,1000 tonnes,6.0,S
Madagascar,Production,2008.0,1000 tonnes,6.0,S
Australia,Production,2008.0,1000 tonnes,5.0,S
Australia and New Zealand,Production,2008.0,1000 tonnes,5.0,A
Samoa,Production,2008.0,1000 tonnes,5.0,S
Solomon Islands,Production,2008.0,1000 tonnes,5.0,S
Guyana,Production,2008.0,1000 tonnes,3.0,S
Brazil,Production,2008.0,1000 tonnes,2.0,S
Ecuador,Production,2008.0,1000 tonnes,2.0,S
El Salvador,Production,2008.0,1000 tonnes,2.0,S
Kiribati,Production,2008.0,1000 tonnes,2.0,S
Micronesia,Production,2008.0,1000 tonnes,2.0,A
Trinidad and Tobago,Production,2008.0,1000 tonnes,2.0,S
Benin,Production,2008.0,1000 tonnes,1.0,S
Cameroon,Production,2008.0,1000 tonnes,1.0,S
Guinea,Production,2008.0,1000 tonnes,1.0,S
Honduras,Production,2008.0,1000 tonnes,1.0,S
Nepal,Production,2008.0,1000 tonnes,1.0,S
Saint Lucia,Production,2008.0,1000 tonnes,1.0,S
Suriname,Production,2008.0,1000 tonnes,1.0,S
Togo,Production,2008.0,1000 tonnes,1.0,S
Austria,Production,2008.0,1000 tonnes,0.0,S
Barbados,Production,2008.0,1000 tonnes,0.0,S
Belgium,Production,2008.0,1000 tonnes,0.0,S
China,Production,2008.0,1000 tonnes,0.0,A
"China, Hong Kong SAR",Production,2008.0,1000 tonnes,0.0,S
Colombia,Production,2008.0,1000 tonnes,0.0,S
Costa Rica,Production,2008.0,1000 tonnes,0.0,S
Denmark,Production,2008.0,1000 tonnes,0.0,S
Dominica,Production,2008.0,1000 tonnes,0.0,S
Eswatini,Production,2008.0,1000 tonnes,0.0,S
Finland,Production,2008.0,1000 tonnes,0.0,S
France,Production,2008.0,1000 tonnes,0.0,S
Germany,Production,2008.0,1000 tonnes,0.0,S
Grenada,Production,2008.0,1000 tonnes,0.0,S
Iraq,Production,2008.0,1000 tonnes,0.0,S
Ireland,Production,2008.0,1000 tonnes,0.0,S
Israel,Production,2008.0,1000 tonnes,0.0,S
Italy,Production,2008.0,1000 tonnes,0.0,S
Japan,Production,2008.0,1000 tonnes,0.0,S
Maldives,Production,2008.0,1000 tonnes,0.0,S
Mauritius,Production,2008.0,1000 tonnes,0.0,S
Myanmar,Production,2008.0,1000 tonnes,0.0,S
Netherlands,Production,2008.0,1000 tonnes,0.0,S
New Caledonia,Production,2008.0,1000 tonnes,0.0,S
New Zealand,Production,2008.0,1000 tonnes,0.0,S
Nicaragua,Production,2008.0,1000 tonnes,0.0,S
Norway,Production,2008.0,1000 tonnes,0.0,S
Panama,Production,2008.0,1000 tonnes,0.0,S
Poland,Production,2008.0,1000 tonnes,0.0,S
Portugal,Production,2008.0,1000 tonnes,0.0,S
Republic of Korea,Production,2008.0,1000 tonnes,0.0,S
Saint Kitts and Nevis,Production,2008.0,1000 tonnes,0.0,S
Saint Vincent and the Grenadines,Production,2008.0,1000 tonnes,0.0,S
Sao Tome and Principe,Production,2008.0,1000 tonnes,0.0,S
South Africa,Production,2008.0,1000 tonnes,0.0,S
Spain,Production,2008.0,1000 tonnes,0.0,S
Sweden,Production,2008.0,1000 tonnes,0.0,S
Switzerland,Production,2008.0,1000 tonnes,0.0,S
Timor-Leste,Production,2008.0,1000 tonnes,0.0,S
Turkey,Production,2008.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Production,2008.0,1000 tonnes,0.0,S
Philippines,Production,2007.0,1000 tonnes,1322.0,S
Indonesia,Production,2007.0,1000 tonnes,958.0,S
India,Production,2007.0,1000 tonnes,401.0,S
Viet Nam,Production,2007.0,1000 tonnes,155.0,S
Mexico,Production,2007.0,1000 tonnes,136.0,S
Sri Lanka,Production,2007.0,1000 tonnes,67.0,S
Malaysia,Production,2007.0,1000 tonnes,47.0,S
Thailand,Production,2007.0,1000 tonnes,44.0,S
Mozambique,Production,2007.0,1000 tonnes,31.0,S
Melanesia,Production,2007.0,1000 tonnes,30.0,A
United Republic of Tanzania,Production,2007.0,1000 tonnes,18.0,S
Bangladesh,Production,2007.0,1000 tonnes,15.0,S
Vanuatu,Production,2007.0,1000 tonnes,15.0,S
Côte d'Ivoire,Production,2007.0,1000 tonnes,12.0,S
Jamaica,Production,2007.0,1000 tonnes,11.0,S
Pakistan,Production,2007.0,1000 tonnes,11.0,S
Venezuela (Bolivarian Republic of),Production,2007.0,1000 tonnes,11.0,S
Fiji,Production,2007.0,1000 tonnes,10.0,S
Polynesia,Production,2007.0,1000 tonnes,10.0,A
Nigeria,Production,2007.0,1000 tonnes,9.0,S
Cambodia,Production,2007.0,1000 tonnes,7.0,S
Dominican Republic,Production,2007.0,1000 tonnes,7.0,S
Ghana,Production,2007.0,1000 tonnes,7.0,S
Guinea-Bissau,Production,2007.0,1000 tonnes,6.0,S
Kenya,Production,2007.0,1000 tonnes,6.0,S
Madagascar,Production,2007.0,1000 tonnes,6.0,S
Australia,Production,2007.0,1000 tonnes,5.0,S
Australia and New Zealand,Production,2007.0,1000 tonnes,5.0,A
French Polynesia,Production,2007.0,1000 tonnes,5.0,S
Germany,Production,2007.0,1000 tonnes,5.0,S
Samoa,Production,2007.0,1000 tonnes,5.0,S
Solomon Islands,Production,2007.0,1000 tonnes,5.0,S
Guyana,Production,2007.0,1000 tonnes,3.0,S
Belgium,Production,2007.0,1000 tonnes,2.0,S
Brazil,Production,2007.0,1000 tonnes,2.0,S
Ecuador,Production,2007.0,1000 tonnes,2.0,S
El Salvador,Production,2007.0,1000 tonnes,2.0,S
Trinidad and Tobago,Production,2007.0,1000 tonnes,2.0,S
Benin,Production,2007.0,1000 tonnes,1.0,S
Cameroon,Production,2007.0,1000 tonnes,1.0,S
Dominica,Production,2007.0,1000 tonnes,1.0,S
Guinea,Production,2007.0,1000 tonnes,1.0,S
Honduras,Production,2007.0,1000 tonnes,1.0,S
Kiribati,Production,2007.0,1000 tonnes,1.0,S
Micronesia,Production,2007.0,1000 tonnes,1.0,A
Nepal,Production,2007.0,1000 tonnes,1.0,S
Saint Lucia,Production,2007.0,1000 tonnes,1.0,S
South Africa,Production,2007.0,1000 tonnes,1.0,S
Suriname,Production,2007.0,1000 tonnes,1.0,S
Togo,Production,2007.0,1000 tonnes,1.0,S
Austria,Production,2007.0,1000 tonnes,0.0,S
Barbados,Production,2007.0,1000 tonnes,0.0,S
China,Production,2007.0,1000 tonnes,0.0,A
"China, Hong Kong SAR",Production,2007.0,1000 tonnes,0.0,S
Colombia,Production,2007.0,1000 tonnes,0.0,S
Costa Rica,Production,2007.0,1000 tonnes,0.0,S
Denmark,Production,2007.0,1000 tonnes,0.0,S
Eswatini,Production,2007.0,1000 tonnes,0.0,S
Finland,Production,2007.0,1000 tonnes,0.0,S
France,Production,2007.0,1000 tonnes,0.0,S
Grenada,Production,2007.0,1000 tonnes,0.0,S
Iraq,Production,2007.0,1000 tonnes,0.0,S
Ireland,Production,2007.0,1000 tonnes,0.0,S
Israel,Production,2007.0,1000 tonnes,0.0,S
Italy,Production,2007.0,1000 tonnes,0.0,S
Japan,Production,2007.0,1000 tonnes,0.0,S
Maldives,Production,2007.0,1000 tonnes,0.0,S
Mauritius,Production,2007.0,1000 tonnes,0.0,S
Myanmar,Production,2007.0,1000 tonnes,0.0,S
Netherlands,Production,2007.0,1000 tonnes,0.0,S
New Caledonia,Production,2007.0,1000 tonnes,0.0,S
New Zealand,Production,2007.0,1000 tonnes,0.0,S
Nicaragua,Production,2007.0,1000 tonnes,0.0,S
Norway,Production,2007.0,1000 tonnes,0.0,S
Panama,Production,2007.0,1000 tonnes,0.0,S
Poland,Production,2007.0,1000 tonnes,0.0,S
Portugal,Production,2007.0,1000 tonnes,0.0,S
Republic of Korea,Production,2007.0,1000 tonnes,0.0,S
Saint Kitts and Nevis,Production,2007.0,1000 tonnes,0.0,S
Saint Vincent and the Grenadines,Production,2007.0,1000 tonnes,0.0,S
Sao Tome and Principe,Production,2007.0,1000 tonnes,0.0,S
Spain,Production,2007.0,1000 tonnes,0.0,S
Sweden,Production,2007.0,1000 tonnes,0.0,S
Switzerland,Production,2007.0,1000 tonnes,0.0,S
Timor-Leste,Production,2007.0,1000 tonnes,0.0,S
Turkey,Production,2007.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Production,2007.0,1000 tonnes,0.0,S
Philippines,Production,2006.0,1000 tonnes,1423.0,S
Indonesia,Production,2006.0,1000 tonnes,770.0,S
India,Production,2006.0,1000 tonnes,353.0,S
Viet Nam,Production,2006.0,1000 tonnes,155.0,S
Mexico,Production,2006.0,1000 tonnes,117.0,S
Thailand,Production,2006.0,1000 tonnes,47.0,S
Malaysia,Production,2006.0,1000 tonnes,46.0,S
Sri Lanka,Production,2006.0,1000 tonnes,38.0,S
Mozambique,Production,2006.0,1000 tonnes,31.0,S
Bangladesh,Production,2006.0,1000 tonnes,19.0,S
United Republic of Tanzania,Production,2006.0,1000 tonnes,18.0,S
Melanesia,Production,2006.0,1000 tonnes,16.0,A
Germany,Production,2006.0,1000 tonnes,14.0,S
Côte d'Ivoire,Production,2006.0,1000 tonnes,12.0,S
Venezuela (Bolivarian Republic of),Production,2006.0,1000 tonnes,12.0,S
Jamaica,Production,2006.0,1000 tonnes,11.0,S
Nigeria,Production,2006.0,1000 tonnes,10.0,S
Pakistan,Production,2006.0,1000 tonnes,10.0,S
Polynesia,Production,2006.0,1000 tonnes,10.0,A
Fiji,Production,2006.0,1000 tonnes,8.0,S
Cambodia,Production,2006.0,1000 tonnes,7.0,S
Dominican Republic,Production,2006.0,1000 tonnes,7.0,S
Ghana,Production,2006.0,1000 tonnes,7.0,S
French Polynesia,Production,2006.0,1000 tonnes,6.0,S
Guinea-Bissau,Production,2006.0,1000 tonnes,6.0,S
Kenya,Production,2006.0,1000 tonnes,6.0,S
Madagascar,Production,2006.0,1000 tonnes,6.0,S
Belgium,Production,2006.0,1000 tonnes,5.0,S
Samoa,Production,2006.0,1000 tonnes,5.0,S
Solomon Islands,Production,2006.0,1000 tonnes,4.0,S
Vanuatu,Production,2006.0,1000 tonnes,4.0,S
Guyana,Production,2006.0,1000 tonnes,3.0,S
Kiribati,Production,2006.0,1000 tonnes,3.0,S
Micronesia,Production,2006.0,1000 tonnes,3.0,A
Australia,Production,2006.0,1000 tonnes,2.0,S
Australia and New Zealand,Production,2006.0,1000 tonnes,2.0,A
Benin,Production,2006.0,1000 tonnes,2.0,S
Brazil,Production,2006.0,1000 tonnes,2.0,S
Ecuador,Production,2006.0,1000 tonnes,2.0,S
El Salvador,Production,2006.0,1000 tonnes,2.0,S
Cameroon,Production,2006.0,1000 tonnes,1.0,S
Dominica,Production,2006.0,1000 tonnes,1.0,S
Guinea,Production,2006.0,1000 tonnes,1.0,S
Honduras,Production,2006.0,1000 tonnes,1.0,S
Nepal,Production,2006.0,1000 tonnes,1.0,S
Saint Lucia,Production,2006.0,1000 tonnes,1.0,S
South Africa,Production,2006.0,1000 tonnes,1.0,S
Suriname,Production,2006.0,1000 tonnes,1.0,S
Togo,Production,2006.0,1000 tonnes,1.0,S
Trinidad and Tobago,Production,2006.0,1000 tonnes,1.0,S
Austria,Production,2006.0,1000 tonnes,0.0,S
Barbados,Production,2006.0,1000 tonnes,0.0,S
China,Production,2006.0,1000 tonnes,0.0,A
"China, Hong Kong SAR",Production,2006.0,1000 tonnes,0.0,S
Colombia,Production,2006.0,1000 tonnes,0.0,S
Costa Rica,Production,2006.0,1000 tonnes,0.0,S
Denmark,Production,2006.0,1000 tonnes,0.0,S
Eswatini,Production,2006.0,1000 tonnes,0.0,S
Finland,Production,2006.0,1000 tonnes,0.0,S
France,Production,2006.0,1000 tonnes,0.0,S
Grenada,Production,2006.0,1000 tonnes,0.0,S
Iraq,Production,2006.0,1000 tonnes,0.0,S
Ireland,Production,2006.0,1000 tonnes,0.0,S
Israel,Production,2006.0,1000 tonnes,0.0,S
Italy,Production,2006.0,1000 tonnes,0.0,S
Japan,Production,2006.0,1000 tonnes,0.0,S
Maldives,Production,2006.0,1000 tonnes,0.0,S
Mauritius,Production,2006.0,1000 tonnes,0.0,S
Myanmar,Production,2006.0,1000 tonnes,0.0,S
Netherlands,Production,2006.0,1000 tonnes,0.0,S
New Caledonia,Production,2006.0,1000 tonnes,0.0,S
New Zealand,Production,2006.0,1000 tonnes,0.0,S
Nicaragua,Production,2006.0,1000 tonnes,0.0,S
Norway,Production,2006.0,1000 tonnes,0.0,S
Panama,Production,2006.0,1000 tonnes,0.0,S
Poland,Production,2006.0,1000 tonnes,0.0,S
Portugal,Production,2006.0,1000 tonnes,0.0,S
Republic of Korea,Production,2006.0,1000 tonnes,0.0,S
Saint Kitts and Nevis,Production,2006.0,1000 tonnes,0.0,S
Saint Vincent and the Grenadines,Production,2006.0,1000 tonnes,0.0,S
Sao Tome and Principe,Production,2006.0,1000 tonnes,0.0,S
Spain,Production,2006.0,1000 tonnes,0.0,S
Sweden,Production,2006.0,1000 tonnes,0.0,S
Switzerland,Production,2006.0,1000 tonnes,0.0,S
Timor-Leste,Production,2006.0,1000 tonnes,0.0,S
Turkey,Production,2006.0,1000 tonnes,0.0,S
United Kingdom of Great Britain and Northern Ireland,Production,2006.0,1000 tonnes,0.0,S
Philippines,Production,2005.0,1000 tonnes,1508.0,S
Indonesia,Production,2005.0,1000 tonnes,768.0,S
India,Production,2005.0,1000 tonnes,370.0,S
Viet Nam,Production,2005.0,1000 tonnes,155.0,S
Mexico,Production,2005.0,1000 tonnes,115.0,S
Thailand,Production,2005.0,1000 tonnes,50.0,S
Mozambique,Production,2005.0,1000 tonnes,47.0,S
Malaysia,Production,2005.0,1000 tonnes,42.0,S
Germany,Production,2005.0,1000 tonnes,28.0,S
Melanesia,Production,2005.0,1000 tonnes,27.0,A
Belgium,Production,2005.0,1000 tonnes,25.0,S
United Republic of Tanzania,Production,2005.0,1000 tonnes,19.0,S
Bangladesh,Production,2005.0,1000 tonnes,18.0,S
Côte d'Ivoire,Production,2005.0,1000 tonnes,17.0,S
Sri Lanka,Production,2005.0,1000 tonnes,14.0,S
Vanuatu,Production,2005.0,1000 tonnes,14.0,S
Jamaica,Production,2005.0,1000 tonnes,11.0,S
Fiji,Production,2005.0,1000 tonnes,10.0,S
Polynesia,Production,2005.0,1000 tonnes,10.0,A
Venezuela (Bolivarian Republic of),Production,2005.0,1000 tonnes,10.0,S
Nigeria,Production,2005.0,1000 tonnes,9.0,S
Pakistan,Production,2005.0,1000 tonnes,8.0,S
Cambodia,Production,2005.0,1000 tonnes,7.0,S
Dominican Republic,Production,2005.0,1000 tonnes,7.0,S
Ghana,Production,2005.0,1000 tonnes,7.0,S
French Polynesia,Production,2005.0,1000 tonnes,6.0,S
Guinea-Bissau,Production,2005.0,1000 tonnes,6.0,S
Kenya,Production,2005.0,1000 tonnes,6.0,S
Madagascar,Production,2005.0,1000 tonnes,6.0,S
Samoa,Production,2005.0,1000 tonnes,5.0,S
Solomon Islands,Production,2005.0,1000 tonnes,4.0,S
Kiribati,Production,2005.0,1000 tonnes,3.0,S
Micronesia,Production,2005.0,1000 tonnes,3.0,A
Benin,Production,2005.0,1000 tonnes,2.0,S
Brazil,Production,2005.0,1000 tonnes,2.0,S
Ecuador,Production,2005.0,1000 tonnes,2.0,S
El Salvador,Production,2005.0,1000 tonnes,2.0,S
Guyana,Production,2005.0,1000 tonnes,2.0,S
Maldives,Production,2005.0,1000 tonnes,2.0,S
Cameroon,Production,2005.0,1000 tonnes,1.0,S
Dominica,Production,2005.0,1000 tonnes,1.0,S
Guinea,Production,2005.0,1000 tonnes,1.0,S
Nepal,Production,2005.0,1000 tonnes,1.0,S
Saint Lucia,Production,2005.0,1000 tonnes,1.0,S
South Africa,Production,2005.0,1000 tonnes,1.0,S
Suriname,Production,2005.0,1000 tonnes,1.0,S
Togo,Production,2005.0,1000 tonnes,1.0,S
Trinidad and Tobago,Production,2005.0,1000 tonnes,1.0,S
