CountryorArea,Element,Year,Unit,Value,ValueFootnotes
Zimbabwe,Processing,1965.0,1000 tonnes,0.0,A
Brazil,Processing,1964.0,1000 tonnes,0.0,A
Canada,Processing,1964.0,1000 tonnes,0.0,A
Czechoslovakia,Processing,1964.0,1000 tonnes,0.0,A
Denmark,Processing,1964.0,1000 tonnes,0.0,A
France,Processing,1964.0,1000 tonnes,0.0,A
Hungary,Processing,1964.0,1000 tonnes,0.0,A
Japan,Processing,1964.0,1000 tonnes,0.0,A
Romania,Processing,1964.0,1000 tonnes,0.0,A
Sweden,Processing,1964.0,1000 tonnes,0.0,A
Thailand,Processing,1964.0,1000 tonnes,0.0,A
Zimbabwe,Processing,1964.0,1000 tonnes,0.0,A
Brazil,Processing,1963.0,1000 tonnes,0.0,A
Canada,Processing,1963.0,1000 tonnes,0.0,A
Czechoslovakia,Processing,1963.0,1000 tonnes,0.0,A
Denmark,Processing,1963.0,1000 tonnes,0.0,A
France,Processing,1963.0,1000 tonnes,0.0,A
Hungary,Processing,1963.0,1000 tonnes,0.0,A
Japan,Processing,1963.0,1000 tonnes,0.0,A
Romania,Processing,1963.0,1000 tonnes,0.0,A
Sweden,Processing,1963.0,1000 tonnes,0.0,A
Thailand,Processing,1963.0,1000 tonnes,0.0,A
Zimbabwe,Processing,1963.0,1000 tonnes,0.0,A
Brazil,Processing,1962.0,1000 tonnes,0.0,A
Canada,Processing,1962.0,1000 tonnes,0.0,A
Czechoslovakia,Processing,1962.0,1000 tonnes,0.0,A
Denmark,Processing,1962.0,1000 tonnes,0.0,A
France,Processing,1962.0,1000 tonnes,0.0,A
Hungary,Processing,1962.0,1000 tonnes,0.0,A
Japan,Processing,1962.0,1000 tonnes,0.0,A
Romania,Processing,1962.0,1000 tonnes,0.0,A
Sweden,Processing,1962.0,1000 tonnes,0.0,A
Thailand,Processing,1962.0,1000 tonnes,0.0,A
Zimbabwe,Processing,1962.0,1000 tonnes,0.0,A
Brazil,Processing,1961.0,1000 tonnes,0.0,A
Canada,Processing,1961.0,1000 tonnes,0.0,A
Czechoslovakia,Processing,1961.0,1000 tonnes,0.0,A
Denmark,Processing,1961.0,1000 tonnes,0.0,A
France,Processing,1961.0,1000 tonnes,0.0,A
Hungary,Processing,1961.0,1000 tonnes,0.0,A
Japan,Processing,1961.0,1000 tonnes,0.0,A
Romania,Processing,1961.0,1000 tonnes,0.0,A
Sweden,Processing,1961.0,1000 tonnes,0.0,A
Thailand,Processing,1961.0,1000 tonnes,0.0,A
Zimbabwe,Processing,1961.0,1000 tonnes,0.0,A
